dataset,seed,method,batch,threshold,test_auc,test_average_precision,n,fail_n,auto_release_rate,inspection_rate,missed_failure_rate,false_accepts,inspected_failure_count,review_fail_capture,domain_auc,shift_flag,mean_density_weight,min_density_weight,median_density_weight,max_density_weight,low_clip_fraction,high_clip_fraction,gate_mode,minimum_failures
AI4I,7,Probability-0.5,32,0.5,0.9472404189385322,0.6894256265569412,50.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Probability-0.5,33,0.5,0.9472404189385322,0.6894256265569412,50.0,6.0,0.9,0.1,0.16666666666666666,1.0,5.0,0.8333333333333334,1.0,1,,,,,,,,
AI4I,7,Probability-0.5,34,0.5,0.9472404189385322,0.6894256265569412,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Probability-0.5,35,0.5,0.9472404189385322,0.6894256265569412,50.0,2.0,0.98,0.02,0.5,1.0,1.0,0.5,1.0,1,,,,,,,,
AI4I,7,Probability-0.5,36,0.5,0.9472404189385322,0.6894256265569412,50.0,2.0,0.98,0.02,0.5,1.0,1.0,0.5,1.0,1,,,,,,,,
AI4I,7,Probability-0.5,37,0.5,0.9472404189385322,0.6894256265569412,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Probability-0.5,38,0.5,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Probability-0.5,39,0.5,0.9472404189385322,0.6894256265569412,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,0,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,1.0,0.84,0.16,0.0,0.0,1.0,1.0,0.8975316153087562,1,,,,,,,,
AI4I,7,Global-CP,1,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.898429704508283,1,,,,,,,,
AI4I,7,Global-CP,2,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,1.0,0.92,0.08,1.0,1.0,0.0,0.0,0.9316144403067853,1,,,,,,,,
AI4I,7,Global-CP,3,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,3.0,0.82,0.18,0.0,0.0,3.0,1.0,0.9932104474171676,1,,,,,,,,
AI4I,7,Global-CP,4,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,5,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,0.0,0.82,0.18,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,6,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,7,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,2.0,0.86,0.14,0.5,1.0,1.0,0.5,1.0,1,,,,,,,,
AI4I,7,Global-CP,8,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,9,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,10,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,1.0,0.94,0.06,1.0,1.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,11,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,12,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,2.0,0.9,0.1,0.5,1.0,1.0,0.5,1.0,1,,,,,,,,
AI4I,7,Global-CP,13,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,14,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,15,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,16,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,17,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,18,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,19,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,20,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,4.0,0.86,0.14,0.25,1.0,3.0,0.75,1.0,1,,,,,,,,
AI4I,7,Global-CP,21,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,22,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,23,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,2.0,0.94,0.06,0.5,1.0,1.0,0.5,1.0,1,,,,,,,,
AI4I,7,Global-CP,24,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,25,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,26,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,27,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,28,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,29,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,1.0,0.86,0.14,0.0,0.0,1.0,1.0,0.9999116763822645,1,,,,,,,,
AI4I,7,Global-CP,30,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.9970742415402438,1,,,,,,,,
AI4I,7,Global-CP,31,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,1.0,0.96,0.04,1.0,1.0,0.0,0.0,0.9933228216751896,1,,,,,,,,
AI4I,7,Global-CP,32,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,33,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,6.0,0.66,0.34,0.0,0.0,6.0,1.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,34,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,35,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,2.0,0.94,0.06,0.0,0.0,2.0,1.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,36,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,2.0,0.82,0.18,0.0,0.0,2.0,1.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,37,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,38,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Global-CP,39,0.07716749511191273,0.9472404189385322,0.6894256265569412,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,0,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.8,0.2,0.0,0.0,1.0,1.0,0.8975316153087562,1,,,,,,,,
AI4I,7,Mondrian-CP,1,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,0.898429704508283,1,,,,,,,,
AI4I,7,Mondrian-CP,2,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.92,0.08,1.0,1.0,0.0,0.0,0.9316144403067853,1,,,,,,,,
AI4I,7,Mondrian-CP,3,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,3.0,0.8,0.2,0.0,0.0,3.0,1.0,0.9932104474171676,1,,,,,,,,
AI4I,7,Mondrian-CP,4,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,5,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,6,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,7,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,2.0,0.82,0.18,0.0,0.0,2.0,1.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,8,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,9,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,10,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.94,0.06,1.0,1.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,11,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,12,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,2.0,0.9,0.1,0.5,1.0,1.0,0.5,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,13,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,14,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,15,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,16,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,17,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,18,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,19,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,20,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,4.0,0.86,0.14,0.25,1.0,3.0,0.75,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,21,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,22,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,23,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,2.0,0.94,0.06,0.5,1.0,1.0,0.5,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,24,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,25,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,26,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,27,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,28,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,29,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.86,0.14,0.0,0.0,1.0,1.0,0.9999116763822645,1,,,,,,,,
AI4I,7,Mondrian-CP,30,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.9970742415402438,1,,,,,,,,
AI4I,7,Mondrian-CP,31,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.88,0.12,1.0,1.0,0.0,0.0,0.9933228216751896,1,,,,,,,,
AI4I,7,Mondrian-CP,32,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,33,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,6.0,0.62,0.38,0.0,0.0,6.0,1.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,34,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,35,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,2.0,0.92,0.08,0.0,0.0,2.0,1.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,36,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,2.0,0.8,0.2,0.0,0.0,2.0,1.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,37,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,38,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,7,Mondrian-CP,39,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,7,Weighted-Mondrian,0,0.06815300330667044,0.9472404189385322,0.6894256265569412,50.0,1.0,0.82,0.18,0.0,0.0,1.0,1.0,0.8975316153087562,1,1.719762153768088,0.12386242148299963,1.197000101877424,13.718421826559688,0.0,0.0,,
AI4I,7,Weighted-Mondrian,1,0.062147770551518315,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,0.898429704508283,1,1.7070827326526812,0.20030754915041235,1.0465270072092405,6.9190358521563,0.0,0.0,,
AI4I,7,Weighted-Mondrian,2,0.06123760617578032,0.9472404189385322,0.6894256265569412,50.0,1.0,0.9,0.1,1.0,1.0,0.0,0.0,0.9316144403067853,1,1.70282954233161,0.12606505708025995,1.1186730890710193,9.299538358260254,0.0,0.0,,
AI4I,7,Weighted-Mondrian,3,0.0628396027115327,0.9472404189385322,0.6894256265569412,50.0,3.0,0.8,0.2,0.0,0.0,3.0,1.0,0.9932104474171676,1,1.6407898808981027,0.05,0.8470824269236734,12.51461990362208,0.0065,0.0,,
AI4I,7,Weighted-Mondrian,4,0.05984788944820161,0.9472404189385322,0.6894256265569412,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,1.4430464812930242,0.05,0.6721324022506128,17.274985235663934,0.02,0.0,,
AI4I,7,Weighted-Mondrian,5,0.05835930717302744,0.9472404189385322,0.6894256265569412,50.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1,1.3577439811813528,0.05,0.6518105116710043,12.77567416740684,0.0185,0.0,,
AI4I,7,Weighted-Mondrian,6,0.05984788944820161,0.9472404189385322,0.6894256265569412,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,1.283392208022762,0.05,0.6231610258654278,15.65694386031808,0.003,0.0,,
AI4I,7,Weighted-Mondrian,7,0.05984788944820161,0.9472404189385322,0.6894256265569412,50.0,2.0,0.82,0.18,0.0,0.0,2.0,1.0,1.0,1,1.2723888453567354,0.05,0.6054757540678113,15.519379739811983,0.0055,0.0,,
AI4I,7,Weighted-Mondrian,8,0.06046145495787084,0.9472404189385322,0.6894256265569412,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,1.2677481825227925,0.05,0.6319279521175405,12.041923882744088,0.004,0.0,,
AI4I,7,Weighted-Mondrian,9,0.05715861641034833,0.9472404189385322,0.6894256265569412,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,1.1997725237562322,0.05,0.608687193929747,12.97905157767975,0.004,0.0,,
AI4I,7,Weighted-Mondrian,10,0.0558129227121124,0.9472404189385322,0.6894256265569412,50.0,1.0,0.94,0.06,1.0,1.0,0.0,0.0,1.0,1,1.1653533418216544,0.05139556896300336,0.5949224275439071,11.340500206732148,0.0,0.0,,
AI4I,7,Weighted-Mondrian,11,0.058385266207168635,0.9472404189385322,0.6894256265569412,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,1.022184782175904,0.08842048380083084,0.60151032225147,7.427731389737123,0.0,0.0,,
AI4I,7,Weighted-Mondrian,12,0.05984788944820161,0.9472404189385322,0.6894256265569412,50.0,2.0,0.9,0.1,0.5,1.0,1.0,0.5,1.0,1,0.9777258239459938,0.09636625145673633,0.6066212281741092,6.4271334410384835,0.0,0.0,,
AI4I,7,Weighted-Mondrian,13,0.05984788944820161,0.9472404189385322,0.6894256265569412,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,0.9670204313288691,0.1051704982394694,0.615495862831263,6.30597254429895,0.0,0.0,,
AI4I,7,Weighted-Mondrian,14,0.058034358691557215,0.9472404189385322,0.6894256265569412,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.9609477450340821,0.10042656573628642,0.6185124998486298,6.1512665920949665,0.0,0.0,,
AI4I,7,Weighted-Mondrian,15,0.05984788944820161,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,0.9796389355552118,0.09954957088661015,0.6073827691361255,6.888280266022044,0.0,0.0,,
AI4I,7,Weighted-Mondrian,16,0.060872826532625685,0.9472404189385322,0.6894256265569412,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,0.971971671267521,0.10321549834187665,0.6157721426365083,6.696440433604885,0.0,0.0,,
AI4I,7,Weighted-Mondrian,17,0.05634533990160965,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,1.0343381137574275,0.06886229963621424,0.6033024874183259,8.721346585758926,0.0,0.0,,
AI4I,7,Weighted-Mondrian,18,0.05968905730760037,0.9472404189385322,0.6894256265569412,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,0.9591367180488283,0.110793917891079,0.613933901574233,6.564197283176789,0.0,0.0,,
AI4I,7,Weighted-Mondrian,19,0.05968905730760037,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,0.9377053612906942,0.12493026419826234,0.6062541466019169,5.627358676231582,0.0,0.0,,
AI4I,7,Weighted-Mondrian,20,0.05688466706324294,0.9472404189385322,0.6894256265569412,50.0,4.0,0.86,0.14,0.25,1.0,3.0,0.75,1.0,1,0.9579415886017836,0.1096276023498912,0.6082296141951005,6.121292225339272,0.0,0.0,,
AI4I,7,Weighted-Mondrian,21,0.05715861641034833,0.9472404189385322,0.6894256265569412,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,0.9490039255607614,0.11695844112233492,0.6072560041170504,5.938428979886616,0.0,0.0,,
AI4I,7,Weighted-Mondrian,22,0.05655084888967243,0.9472404189385322,0.6894256265569412,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.9848946991671849,0.09257442181522307,0.604213688617439,6.857131017176994,0.0,0.0,,
AI4I,7,Weighted-Mondrian,23,0.05835930717302744,0.9472404189385322,0.6894256265569412,50.0,2.0,0.94,0.06,0.5,1.0,1.0,0.5,1.0,1,1.0205492035601416,0.08296341510253603,0.6001152198280748,7.836269649558776,0.0,0.0,,
AI4I,7,Weighted-Mondrian,24,0.05634533990160965,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,1.0617697687708878,0.07278341123713204,0.5915079349053005,8.828105982609992,0.0,0.0,,
AI4I,7,Weighted-Mondrian,25,0.05669359173334407,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,1.0928319113616525,0.06562069876548902,0.5824502293211931,9.898703238401295,0.0,0.0,,
AI4I,7,Weighted-Mondrian,26,0.05626870614274419,0.9472404189385322,0.6894256265569412,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,1.1349017986264494,0.06214526739761052,0.572523191895507,9.674749543732268,0.0,0.0,,
AI4I,7,Weighted-Mondrian,27,0.05634533990160965,0.9472404189385322,0.6894256265569412,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0180111452525773,0.08955764806522241,0.5939911319924059,7.6020849644524935,0.0,0.0,,
AI4I,7,Weighted-Mondrian,28,0.058034358691557215,0.9472404189385322,0.6894256265569412,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,1.0484735381096983,0.08130567664960288,0.5882208812682426,8.987547277543285,0.0,0.0,,
AI4I,7,Weighted-Mondrian,29,0.05984788944820161,0.9472404189385322,0.6894256265569412,50.0,1.0,0.86,0.14,0.0,0.0,1.0,1.0,0.9999116763822645,1,1.2553840436327433,0.05,0.60258368392265,11.809978432134224,0.001,0.0,,
AI4I,7,Weighted-Mondrian,30,0.05984788944820161,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.9970742415402438,1,1.5069550221078654,0.05,0.7202671718165673,17.99178677099271,0.01,0.0,,
AI4I,7,Weighted-Mondrian,31,0.06225692972395921,0.9472404189385322,0.6894256265569412,50.0,1.0,0.88,0.12,1.0,1.0,0.0,0.0,0.9933228216751896,1,1.606473355650738,0.05,0.8018887593201989,14.916398226111362,0.0015,0.0,,
AI4I,7,Weighted-Mondrian,32,0.05982827056571677,0.9472404189385322,0.6894256265569412,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,1.4306208212067077,0.05,0.6557214683886545,14.333322946223536,0.011,0.0,,
AI4I,7,Weighted-Mondrian,33,0.05658485551796477,0.9472404189385322,0.6894256265569412,50.0,6.0,0.62,0.38,0.0,0.0,6.0,1.0,1.0,1,1.4122551793848765,0.05,0.6448869424870487,16.03126517088861,0.008,0.0,,
AI4I,7,Weighted-Mondrian,34,0.05984788944820161,0.9472404189385322,0.6894256265569412,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,1.345933422067944,0.05,0.6292183975065198,13.375454472011201,0.0085,0.0,,
AI4I,7,Weighted-Mondrian,35,0.05467247284631003,0.9472404189385322,0.6894256265569412,50.0,2.0,0.92,0.08,0.0,0.0,2.0,1.0,1.0,1,1.2172552577282352,0.05,0.6039921655184183,12.737190254759502,0.003,0.0,,
AI4I,7,Weighted-Mondrian,36,0.05984788944820161,0.9472404189385322,0.6894256265569412,50.0,2.0,0.8,0.2,0.0,0.0,2.0,1.0,1.0,1,1.1436926205984133,0.06319331224802575,0.5830881321358508,11.396929955688575,0.0,0.0,,
AI4I,7,Weighted-Mondrian,37,0.05544203299968006,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,1.2900257174390959,0.05,0.6002856627045722,14.281071470058757,0.001,0.0,,
AI4I,7,Weighted-Mondrian,38,0.05658485551796477,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,1.1238077725962285,0.06958698185969908,0.5663839575795218,10.78358425742577,0.0,0.0,,
AI4I,7,Weighted-Mondrian,39,0.05525316901288854,0.9472404189385322,0.6894256265569412,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,1.1021560921956701,0.06393542369741675,0.5400475975059136,8.437429513423174,0.0,0.0,,
AI4I,7,Periodic-Rolling-CP,0,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.8,0.2,0.0,0.0,1.0,1.0,0.8975316153087562,1,,,,,,,stable,5.0
AI4I,7,Periodic-Rolling-CP,1,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,0.898429704508283,1,,,,,,,stable,5.0
AI4I,7,Periodic-Rolling-CP,2,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.92,0.08,1.0,1.0,0.0,0.0,0.9316144403067853,1,,,,,,,stable,5.0
AI4I,7,Periodic-Rolling-CP,3,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,3.0,0.8,0.2,0.0,0.0,3.0,1.0,0.9932104474171676,1,,,,,,,stable,5.0
AI4I,7,Periodic-Rolling-CP,4,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,,,,,,,stable,5.0
AI4I,7,Periodic-Rolling-CP,5,0.07184349997339198,0.9472404189385322,0.6894256265569412,50.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1,,,,,,,rolling-calibration,5.0
AI4I,7,Periodic-Rolling-CP,6,0.07413075641148434,0.9472404189385322,0.6894256265569412,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,,,,,,,rolling-calibration,5.0
