lot_id,seed,batch,model_version,calibration_version,policy_version,domain_auc,gate_mode,threshold,auto_release_count,inspection_count,failure_count_observed_after_inspection,shift_flag
public-ai4i-seed-37,37,33,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,33,17,6,1
public-ai4i-seed-37,37,34,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,46,4,0,1
public-ai4i-seed-37,37,35,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,46,4,2,1
public-ai4i-seed-37,37,36,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,40,10,2,1
public-ai4i-seed-37,37,37,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,49,1,0,1
public-ai4i-seed-37,37,38,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,48,2,0,1
public-ai4i-seed-37,37,39,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,49,1,1,1
public-ai4i-seed-47,47,0,rf-v1,mondrian-alpha-0.10,dtcg-v1,0.9266083869829792,first-shift-hold,0.0,0,50,1,1
public-ai4i-seed-47,47,1,rf-v1,mondrian-alpha-0.10,dtcg-v1,0.9037128947008566,shifted-base-calibration,0.06961850096617404,48,2,0,1
public-ai4i-seed-47,47,2,rf-v1,mondrian-alpha-0.10,dtcg-v1,0.9414660824507372,shifted-base-calibration,0.06961850096617404,45,5,0,1
public-ai4i-seed-47,47,3,rf-v1,mondrian-alpha-0.10,dtcg-v1,0.9937390097567361,shifted-base-calibration,0.06961850096617404,41,9,3,1
public-ai4i-seed-47,47,4,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-base-calibration,0.06961850096617404,44,6,1,1
public-ai4i-seed-47,47,5,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.06961850096617404,41,9,0,1
public-ai4i-seed-47,47,6,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.06961850096617404,48,2,1,1
public-ai4i-seed-47,47,7,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.06961850096617404,41,9,2,1
public-ai4i-seed-47,47,8,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.06961850096617404,44,6,1,1
public-ai4i-seed-47,47,9,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.06961850096617404,47,3,0,1
public-ai4i-seed-47,47,10,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.06961850096617404,47,3,0,1
public-ai4i-seed-47,47,11,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.06961850096617404,47,3,1,1
public-ai4i-seed-47,47,12,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.06961850096617404,44,6,2,1
public-ai4i-seed-47,47,13,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.06961850096617404,49,1,1,1
public-ai4i-seed-47,47,14,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.06961850096617404,50,0,0,1
public-ai4i-seed-47,47,15,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.06961850096617404,48,2,0,1
public-ai4i-seed-47,47,16,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.06961850096617404,46,4,1,1
