dataset,seed,method,batch,threshold,test_auc,test_average_precision,n,fail_n,auto_release_rate,inspection_rate,missed_failure_rate,false_accepts,inspected_failure_count,review_fail_capture,domain_auc,shift_flag,gate_mode,minimum_failures
AI4I,7,DTCG-no-first-shift-hold,6,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,7,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,2.0,0.82,0.18,0.0,0.0,2.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,8,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,9,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,10,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.94,0.06,1.0,1.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,11,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,12,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,2.0,0.9,0.1,0.5,1.0,1.0,0.5,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,13,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,14,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,15,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,16,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,17,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,18,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,19,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,20,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,4.0,0.86,0.14,0.25,1.0,3.0,0.75,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,21,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,22,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,23,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,2.0,0.94,0.06,0.5,1.0,1.0,0.5,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,24,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,25,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,26,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,27,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,28,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,29,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.86,0.14,0.0,0.0,1.0,1.0,0.9999116763822645,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,30,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.9970742415402438,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,31,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.88,0.12,1.0,1.0,0.0,0.0,0.9933228216751896,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,32,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,33,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,6.0,0.62,0.38,0.0,0.0,6.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,34,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,35,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,2.0,0.92,0.08,0.0,0.0,2.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,36,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,2.0,0.8,0.2,0.0,0.0,2.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,37,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,38,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-first-shift-hold,39,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,7,DTCG-no-rolling,0,0.0,0.9472404189385322,0.6894256265569412,50.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8975316153087562,1,first-shift-hold,5
AI4I,7,DTCG-no-rolling,1,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,0.898429704508283,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,2,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.92,0.08,1.0,1.0,0.0,0.0,0.9316144403067853,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,3,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,3.0,0.8,0.2,0.0,0.0,3.0,1.0,0.9932104474171676,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,4,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,5,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,6,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,7,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,2.0,0.82,0.18,0.0,0.0,2.0,1.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,8,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,9,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,10,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.94,0.06,1.0,1.0,0.0,0.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,11,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,12,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,2.0,0.9,0.1,0.5,1.0,1.0,0.5,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,13,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,14,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,15,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,16,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,17,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,18,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,19,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,20,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,4.0,0.86,0.14,0.25,1.0,3.0,0.75,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,21,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,22,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,23,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,2.0,0.94,0.06,0.5,1.0,1.0,0.5,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,24,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,25,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,26,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,27,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,28,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,29,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.86,0.14,0.0,0.0,1.0,1.0,0.9999116763822645,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,30,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.9970742415402438,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,31,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.88,0.12,1.0,1.0,0.0,0.0,0.9933228216751896,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,32,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,33,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,6.0,0.62,0.38,0.0,0.0,6.0,1.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,34,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,35,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,2.0,0.92,0.08,0.0,0.0,2.0,1.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,36,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,2.0,0.8,0.2,0.0,0.0,2.0,1.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,37,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,38,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-no-rolling,39,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,shifted-base-calibration,5
AI4I,7,DTCG-always-roll,0,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.8,0.2,0.0,0.0,1.0,1.0,0.8975316153087562,1,stable,5
AI4I,7,DTCG-always-roll,1,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,0.898429704508283,1,stable,5
AI4I,7,DTCG-always-roll,2,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.92,0.08,1.0,1.0,0.0,0.0,0.9316144403067853,1,stable,5
AI4I,7,DTCG-always-roll,3,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,3.0,0.8,0.2,0.0,0.0,3.0,1.0,0.9932104474171676,1,stable,5
AI4I,7,DTCG-always-roll,4,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,stable,5
AI4I,7,DTCG-always-roll,5,0.07184349997339198,0.9472404189385322,0.6894256265569412,50.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,6,0.07413075641148434,0.9472404189385322,0.6894256265569412,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,7,0.07444288939818351,0.9472404189385322,0.6894256265569412,50.0,2.0,0.86,0.14,0.5,1.0,1.0,0.5,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,8,0.07585610364766748,0.9472404189385322,0.6894256265569412,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,9,0.07705440531160382,0.9472404189385322,0.6894256265569412,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,10,0.07739919310332401,0.9472404189385322,0.6894256265569412,50.0,1.0,0.94,0.06,1.0,1.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,11,0.07752317432024357,0.9472404189385322,0.6894256265569412,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,12,0.0787130850117374,0.9472404189385322,0.6894256265569412,50.0,2.0,0.9,0.1,0.5,1.0,1.0,0.5,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,13,0.07995306988060895,0.9472404189385322,0.6894256265569412,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,14,0.07995306988060895,0.9472404189385322,0.6894256265569412,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,15,0.07995306988060895,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,16,0.08062920469343637,0.9472404189385322,0.6894256265569412,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,17,0.08069257774904834,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,18,0.08089832040177429,0.9472404189385322,0.6894256265569412,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,19,0.08130686084469363,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,20,0.08173502368188164,0.9472404189385322,0.6894256265569412,50.0,4.0,0.86,0.14,0.25,1.0,3.0,0.75,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,21,0.08353440238141835,0.9472404189385322,0.6894256265569412,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,22,0.08389264626918903,0.9472404189385322,0.6894256265569412,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,23,0.08389264626918903,0.9472404189385322,0.6894256265569412,50.0,2.0,0.94,0.06,0.5,1.0,1.0,0.5,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,24,0.08453258116982647,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,25,0.08470233695790412,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,26,0.08490498976466744,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,27,0.08548754080356286,0.9472404189385322,0.6894256265569412,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,28,0.08548754080356286,0.9472404189385322,0.6894256265569412,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,29,0.08548754080356286,0.9472404189385322,0.6894256265569412,50.0,1.0,0.9,0.1,0.0,0.0,1.0,1.0,0.9999116763822645,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,30,0.08917977551859899,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,0.9970742415402438,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,31,0.0893026741541911,0.9472404189385322,0.6894256265569412,50.0,1.0,0.98,0.02,1.0,1.0,0.0,0.0,0.9933228216751896,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,32,0.08937929418821057,0.9472404189385322,0.6894256265569412,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,33,0.0894195463053587,0.9472404189385322,0.6894256265569412,50.0,6.0,0.68,0.32,0.0,0.0,6.0,1.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,34,0.09270617540597448,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,35,0.09313138967562991,0.9472404189385322,0.6894256265569412,50.0,2.0,0.96,0.04,0.0,0.0,2.0,1.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,36,0.09313138967562991,0.9472404189385322,0.6894256265569412,50.0,2.0,0.84,0.16,0.0,0.0,2.0,1.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,37,0.09854923859718559,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,38,0.09883667026566381,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-always-roll,39,0.1002601334396848,0.9472404189385322,0.6894256265569412,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,7,DTCG-min-failures-1,0,0.0,0.9472404189385322,0.6894256265569412,50.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8975316153087562,1,first-shift-hold,1
AI4I,7,DTCG-min-failures-1,1,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,0.898429704508283,1,shifted-rolling-calibration,1
AI4I,7,DTCG-min-failures-1,2,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.92,0.08,1.0,1.0,0.0,0.0,0.9316144403067853,1,shifted-rolling-calibration,1
AI4I,7,DTCG-min-failures-1,3,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,3.0,0.8,0.2,0.0,0.0,3.0,1.0,0.9932104474171676,1,shifted-rolling-calibration,1
AI4I,7,DTCG-min-failures-1,4,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,7,DTCG-min-failures-1,5,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,7,DTCG-min-failures-1,6,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,7,DTCG-min-failures-1,7,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,2.0,0.82,0.18,0.0,0.0,2.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,7,DTCG-min-failures-1,8,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,7,DTCG-min-failures-1,9,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,7,DTCG-min-failures-1,10,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.94,0.06,1.0,1.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,7,DTCG-min-failures-1,11,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,7,DTCG-min-failures-1,12,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,2.0,0.9,0.1,0.5,1.0,1.0,0.5,1.0,1,shifted-rolling-calibration,1
AI4I,7,DTCG-min-failures-1,13,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,7,DTCG-min-failures-1,14,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,7,DTCG-min-failures-1,15,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,7,DTCG-min-failures-1,16,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,7,DTCG-min-failures-1,17,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,7,DTCG-min-failures-1,18,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,7,DTCG-min-failures-1,19,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,7,DTCG-min-failures-1,20,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,4.0,0.86,0.14,0.25,1.0,3.0,0.75,1.0,1,shifted-rolling-calibration,1
AI4I,7,DTCG-min-failures-1,21,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,7,DTCG-min-failures-1,22,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,7,DTCG-min-failures-1,23,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,2.0,0.94,0.06,0.5,1.0,1.0,0.5,1.0,1,shifted-rolling-calibration,1
AI4I,7,DTCG-min-failures-1,24,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,7,DTCG-min-failures-1,25,0.0662168704138175,0.9472404189385322,0.6894256265569412,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
